Ajax	Carpet Cleaning	1	3	1
Ajax	Climbing	1	3	1
Ajax	Cosmetic Dentists	1	3	1
Ajax	Eyebrow Services	1	3	1
Ajax	Florists	1	3	1
Ajax	Food Stands	1	3	1
Ajax	Funeral Services & Cemeteries	1	3	1
Ajax	Hair Extensions	1	3	1
Ajax	Home Developers	1	3	1
Ajax	Karaoke	1	3	1
Ajax	Makeup Artists	1	3	1
Ajax	Malaysian	1	3	1
Ajax	Massage Therapy	1	3	1
Ajax	Movers	1	3	1
Ajax	Office Cleaning	1	3	1
Ajax	Orthodontists	1	3	1
Ajax	Outdoor Gear	1	3	1
Ajax	Parks	1	3	1
Ajax	Party Supplies	1	3	1
Ajax	Pediatric Dentists	1	3	1
Ajax	Pharmacy	1	3	1
Ajax	Plumbing	1	3	1
Ajax	Threading Services	1	3	1
Ajax	Body Shops	1	3	0
Ajax	Children's Clothing	1	3	0
Ajax	Customized Merchandise	1	3	0
Ajax	Departments of Motor Vehicles	1	3	0
Ajax	Health Markets	1	3	0
Ajax	Laundromat	1	3	0
Ajax	Limos	1	3	0
Ajax	Naturopathic/Holistic	1	3	0
Ajax	Nutritionists	1	3	0
Ajax	Party Bus Rentals	1	3	0
Ajax	Public Services & Government	1	3	0
Ajax	Thrift Stores	1	3	0
Ajax	Transportation	1	3	0
Ajax	Unknown	1	3	0
Ajax	Veterinarians	1	3	0
Ajax	Vitamins & Supplements	1	3	0
Akron	Restaurants	191	6719	151
Akron	Food	74	2109	60
Akron	Shopping	72	399	49
Akron	Beauty & Spas	46	385	38
Akron	Bars	41	1685	36
Akron	Nightlife	41	1685	36
Akron	American (Traditional)	32	1145	24
Akron	Sandwiches	31	912	25
Akron	Event Planning & Services	31	532	25
Akron	Pizza	31	521	23
Akron	Local Services	31	196	21
Akron	Automotive	30	218	21
Akron	Health & Medical	24	108	17
Akron	American (New)	23	984	21
Akron	Fast Food	23	630	11
Akron	Fashion	23	103	12
Akron	Burgers	19	951	11
Akron	Hotels & Travel	19	195	12
Akron	Active Life	19	135	15
Akron	Seafood	18	882	16
Akron	Mexican	18	545	13
Akron	Nail Salons	17	183	13
Akron	Home Services	17	122	6
Akron	Home & Garden	17	82	11
Akron	Coffee & Tea	16	258	10
Akron	Auto Repair	16	144	12
Akron	Pets	16	112	15
Akron	Italian	15	640	12
Akron	Steakhouses	13	644	9
Akron	Pubs	13	502	13
Akron	Hair Salons	13	95	13
Akron	Beer	12	337	11
Akron	Wine & Spirits	12	337	11
Akron	Chicken Wings	12	183	8
Akron	Hotels	12	140	9
Akron	Pet Services	12	93	11
Akron	Desserts	11	756	10
Akron	Specialty Food	11	256	11
Akron	Oil Change Stations	11	65	9
Akron	Breakfast & Brunch	10	450	5
Akron	Chinese	10	341	8
Akron	Salad	10	211	8
Akron	Professional Services	10	78	6
Akron	Doctors	10	38	6
Akron	Arts & Entertainment	9	303	6
Akron	Grocery	9	169	7
Akron	Auto Parts & Supplies	9	87	6
Akron	Tires	9	52	7
Akron	Women's Clothing	9	33	4
Akron	Japanese	8	497	8
Akron	Diners	8	370	4
Akron	Venues & Event Spaces	8	252	8
Akron	Delis	8	213	8
Akron	Pet Groomers	8	75	7
Akron	Hair Removal	8	60	8
Akron	Flowers & Gifts	8	53	8
Akron	Fitness & Instruction	8	50	6
Akron	Sporting Goods	8	48	3
Akron	Accessories	8	34	5
Akron	Bakeries	7	159	6
Akron	Caterers	7	138	6
Akron	Barbeque	7	130	5
Akron	Sports Bars	7	127	5
Akron	Car Dealers	7	104	4
Akron	IT Services & Computer Repair	7	77	2
Akron	Day Spas	7	75	6
Akron	Skin Care	7	27	5
Akron	Wine Bars	6	229	6
Akron	Lounges	6	175	5
Akron	Hot Dogs	6	157	4
Akron	Greek	6	130	5
Akron	Ice Cream & Frozen Yogurt	6	68	6
Akron	Tobacco Shops	6	43	5
Akron	Furniture Stores	6	37	4
Akron	Shoe Stores	6	37	4
Akron	Home Decor	6	31	5
Akron	Massage	6	31	5
